age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
30,State-gov,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,3017,1,40,United-States,<=50K
58,Private,Doctorate,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,-3,2,40,United-States,>50K
39,Private,Some-college,10,Never-married,Prof-specialty,Unmarried,Black,Female,-23,-1,37,United-States,<=50K
63,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,-66,1,40,United-States,<=50K
20,Private,10th,9,Never-married,Sales,Own-child,White,Female,-33,-1,40,United-States,<=50K
51,Private,Assoc-acdm,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15323,1,45,United-States,>50K
41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7635,-1,40,United-States,>50K
35,Private,HS-grad,7,Never-married,Adm-clerical,Unmarried,White,Male,-19,1,40,United-States,<=50K
19,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,10,0,40,United-States,<=50K
40,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,-15,-1,12,United-States,<=50K
50,Private,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,-46,-1,40,United-States,>50K
52,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,11,-1,50,United-States,>50K
63,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,El-Salvador,>50K
37,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,3,1,36,United-States,<=50K
65,Local-gov,10th,14,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,-4,0,40,United-States,<=50K
52,Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,-70,1,40,United-States,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,-38,0,40,United-States,<=50K
29,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,-68,-1,40,United-States,<=50K
41,Local-gov,Some-college,9,Married-civ-spouse,Transport-moving,Husband,White,Male,18,1,68,United-States,>50K
73,Private,HS-grad,9,Married-spouse-absent,Other-service,Other-relative,White,Female,7,2,30,Cambodia,<=50K
45,Local-gov,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,-25,0,40,United-States,<=50K
87,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,37,-2,40,United-States,<=50K
57,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15,3,40,South,>50K
41,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,-1,-2,40,United-States,<=50K
36,Private,HS-grad,9,Never-married,Tech-support,Unmarried,White,Female,13,-1,40,United-States,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,-10,-1,40,United-States,<=50K
24,Private,Bachelors,13,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,-10,-1,40,United-States,<=50K
72,Federal-gov,Assoc-voc,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,-9,2,56,United-States,<=50K
53,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,-25,2,40,Honduras,>50K
37,Local-gov,Prof-school,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,1,50,Cuba,>50K
53,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,-61,0,40,United-States,<=50K
30,Private,10th,7,Married-civ-spouse,Craft-repair,Other-relative,White,Female,-55,1,40,United-States,<=50K
46,Private,Prof-school,11,Married-civ-spouse,Exec-managerial,Wife,Black,Male,33,0,40,United-States,>50K
21,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,-31,0,22,United-States,<=50K
48,Federal-gov,Bachelors,13,Never-married,Sales,Husband,White,Male,-26,-2,50,United-States,<=50K
39,Private,Assoc-voc,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,22,1,40,United-States,<=50K
33,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,-57,0,40,United-States,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,8027,-1,40,United-States,<=50K
35,Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,-26,0,36,United-States,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-19,0,45,United-States,>50K
23,Private,Bachelors,13,Separated,Tech-support,Not-in-family,Asian-Pac-Islander,Male,32,0,36,Dominican-Republic,<=50K
20,Private,11th,10,Never-married,Handlers-cleaners,Own-child,White,Female,-48,-1,21,United-States,<=50K
19,Self-emp-not-inc,Some-college,10,Never-married,Sales,Own-child,White,Male,18,0,30,United-States,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-29,-2,40,United-States,<=50K
46,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,32,3,36,United-States,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,14,0,40,United-States,>50K
35,Private,1st-4th,7,Widowed,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,-35,0,40,Yugoslavia,<=50K
52,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,8,-2,40,United-States,<=50K
33,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,-9,0,50,Philippines,>50K
35,State-gov,Some-college,10,Divorced,Prof-specialty,Own-child,White,Male,-46,1,40,United-States,<=50K
22,Private,Masters,14,Never-married,Farming-fishing,Other-relative,White,Female,73,-3,40,United-States,<=50K
28,Federal-gov,HS-grad,9,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,-58,-2,40,United-States,<=50K
52,State-gov,Assoc-acdm,11,Divorced,Adm-clerical,Unmarried,White,Male,-69,0,40,United-States,<=50K
35,Local-gov,Assoc-voc,11,Divorced,Exec-managerial,Wife,White,Female,-2,-2,40,Portugal,>50K
44,Self-emp-not-inc,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,4,-2,40,United-States,<=50K
51,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,-1,40,United-States,<=50K
59,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,-61,1,45,United-States,<=50K
39,State-gov,12th,8,Married-civ-spouse,Sales,Husband,White,Male,-40,-2,40,United-States,<=50K
52,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,24,1,22,United-States,<=50K
26,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3019,0,40,India,<=50K
32,Private,Bachelors,12,Never-married,Farming-fishing,Not-in-family,White,Male,24,0,40,United-States,<=50K
31,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7169,0,40,United-States,>50K
47,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,-28,1,40,United-States,<=50K
60,Private,7th-8th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,7,2,40,Mexico,<=50K
26,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,-41,0,45,United-States,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,-13,-1,40,Philippines,<=50K
33,Private,10th,7,Separated,Other-service,Other-relative,White,Male,-32,-4,40,England,<=50K
31,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,12,0,40,United-States,<=50K
37,Private,Masters,14,Divorced,Other-service,Not-in-family,White,Female,-20,-1,30,United-States,<=50K
28,Private,Some-college,10,Divorced,Other-service,Unmarried,White,Female,14,1,40,United-States,<=50K
32,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,-36,2,49,United-States,>50K
43,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-24,-1,40,United-States,>50K
24,Self-emp-not-inc,12th,7,Married-civ-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,3,1823,40,United-States,<=50K
46,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,-34,1,40,United-States,<=50K
30,Private,Bachelors,9,Never-married,Sales,Not-in-family,White,Male,-40,-1,40,United-States,<=50K
59,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,13,-2,21,United-States,>50K
22,State-gov,Some-college,10,Never-married,Sales,Own-child,White,Male,41,-1,36,United-States,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Female,-51,2,35,Puerto-Rico,<=50K
53,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7131,0,40,United-States,>50K
24,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,67,-1,40,United-States,<=50K
30,Private,Assoc-acdm,5,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,3,-2,35,Trinadad&Tobago,<=50K
36,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,-10,1,36,United-States,<=50K
28,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,-61,3,40,United-States,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,-36,-2,49,United-States,>50K
56,Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,34,0,46,United-States,<=50K
51,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,-35,1916,40,United-States,<=50K
23,Private,1st-4th,9,Never-married,Other-service,Own-child,White,Male,-48,-2,49,United-States,<=50K
38,Private,9th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,-42,-2,40,Trinadad&Tobago,<=50K
46,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,-13,2,40,United-States,>50K
31,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,-23,-1,68,United-States,>50K
76,Local-gov,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,14871,3,37,United-States,>50K
48,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,-14,3,40,United-States,>50K
45,Private,5th-6th,7,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,-67,-1,40,Dominican-Republic,<=50K
44,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,-51,1,40,United-States,<=50K
46,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2653,0,57,United-States,>50K
53,Private,11th,5,Married-civ-spouse,Armed-Forces,Husband,White,Male,-10,-1,40,Haiti,<=50K
28,Private,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,4,-4,21,United-States,<=50K
19,Private,Some-college,10,Never-married,Sales,Own-child,Black,Female,32,-1,22,United-States,<=50K
21,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,-5,0,36,United-States,<=50K
18,Self-emp-not-inc,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,19,-1,20,United-States,<=50K
36,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,14,-1,16,United-States,<=50K
55,State-gov,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,-10,0,40,United-States,<=50K
41,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,-34,0,40,United-States,<=50K
50,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,-8,1,40,United-States,<=50K
55,Private,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,-11,0,40,United-States,>50K
40,Private,7th-8th,7,Married-spouse-absent,Craft-repair,Unmarried,Asian-Pac-Islander,Male,2653,0,45,Taiwan,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,29,-2,40,United-States,>50K
45,Private,Some-college,10,Married-spouse-absent,Sales,Unmarried,White,Male,-22,-1,40,United-States,<=50K
19,Private,11th,7,Never-married,Other-service,Own-child,White,Female,-11,0,30,United-States,<=50K
52,Federal-gov,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,-82,-1,40,United-States,<=50K
48,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15555,-1,50,United-States,>50K
38,Private,11th,10,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,-14,0,40,United-States,<=50K
53,Private,Masters,9,Never-married,Sales,Not-in-family,Black,Female,23,1,40,United-States,<=50K
44,Local-gov,Some-college,10,Never-married,Exec-managerial,Husband,White,Male,35,-1,40,United-States,<=50K
51,Private,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,-5,1932,36,United-States,>50K
29,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,-5,0,40,Thailand,>50K
28,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,1,-1,40,United-States,<=50K
37,State-gov,Some-college,10,Never-married,Other-service,Own-child,White,Male,13,-2,40,United-States,<=50K
51,Private,7th-8th,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,-33,2,40,Mexico,>50K
38,Self-emp-not-inc,Masters,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,-6,0,40,United-States,>50K
27,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-10,-2,40,China,<=50K
41,Self-emp-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,6,0,51,United-States,>50K
78,Private,Masters,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,-47,-2,40,Philippines,<=50K
59,Private,Some-college,10,Widowed,Sales,Not-in-family,White,Female,23,1,40,United-States,<=50K
54,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,-2,40,United-States,>50K
65,Private,5th-6th,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,3552,-1,40,Jamaica,<=50K
36,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,White,Male,1,1,40,United-States,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Male,77,1,40,Vietnam,<=50K
48,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,-20,-2,40,Mexico,<=50K
47,Private,9th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,5,-1,40,Scotland,<=50K
74,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,-18,1,40,United-States,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-25,1,50,United-States,>50K
33,Local-gov,Some-college,12,Separated,Prof-specialty,Not-in-family,White,Male,-62,0,40,Germany,<=50K
61,Self-emp-inc,5th-6th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,-78,-1,40,Mexico,<=50K
48,Private,Some-college,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6,3,60,United-States,<=50K
31,Private,Some-college,11,Never-married,Exec-managerial,Own-child,Black,Female,12,0,40,United-States,<=50K
20,Self-emp-not-inc,Some-college,5,Never-married,Other-service,Other-relative,White,Male,-31,-1,40,Japan,<=50K
37,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,-17,-1,23,United-States,<=50K
47,Federal-gov,HS-grad,9,Separated,Exec-managerial,Other-relative,White,Male,25,-1,40,United-States,<=50K
44,Local-gov,Masters,9,Divorced,Exec-managerial,Not-in-family,White,Female,-37,-3,60,United-States,<=50K
22,Self-emp-not-inc,1st-4th,3,Married-civ-spouse,Other-service,Husband,White,Male,-54,1,40,United-States,<=50K
52,Private,11th,12,Never-married,Handlers-cleaners,Not-in-family,Black,Female,-48,0,40,United-States,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-69,-2,37,United-States,<=50K
62,Private,9th,7,Married-civ-spouse,Other-service,Husband,White,Male,-19,1,40,Mexico,<=50K
58,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-37,0,40,United-States,<=50K
38,Private,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,-11,0,40,United-States,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-8,1,43,United-States,>50K
53,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7719,0,40,United-States,>50K
54,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Black,Female,-10,-1,36,Philippines,<=50K
56,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,-8,1816,45,United-States,>50K
34,Self-emp-inc,10th,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,-37,-1,40,United-States,>50K
38,Private,10th,4,Married-spouse-absent,Machine-op-inspct,Other-relative,White,Female,-32,1,59,Dominican-Republic,<=50K
19,Private,Assoc-acdm,13,Never-married,Prof-specialty,Own-child,White,Male,-35,-1,57,United-States,<=50K
34,State-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,-19,-1,36,United-States,<=50K
35,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,-40,1,40,United-States,<=50K
57,Private,Assoc-voc,7,Separated,Other-service,Other-relative,Black,Female,57,-1,40,Thailand,<=50K
31,Private,10th,6,Never-married,Other-service,Own-child,White,Male,-20,-1,40,Vietnam,<=50K
23,State-gov,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,-14,0,40,United-States,<=50K
62,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-40,-2,40,United-States,<=50K
70,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,-13,1,55,United-States,<=50K
46,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,17,0,40,United-States,>50K
47,Self-emp-not-inc,Bachelors,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-45,1,40,United-States,<=50K
29,Federal-gov,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,-10,-1,25,United-States,>50K
47,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,-41,-1,40,United-States,<=50K
39,Local-gov,Bachelors,13,Married-AF-spouse,Sales,Not-in-family,White,Female,-30,0,37,Columbia,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,-18,1,40,United-States,<=50K
40,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,-33,0,40,United-States,<=50K
57,Local-gov,Masters,13,Widowed,Prof-specialty,Unmarried,White,Female,-3,-1,40,Dominican-Republic,<=50K
45,State-gov,10th,7,Never-married,Other-service,Husband,Black,Female,-41,0,40,South,<=50K
63,Private,1st-4th,11,Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,19,0,37,United-States,<=50K
29,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,2666,-2,40,United-States,<=50K
42,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,-36,1,40,United-States,<=50K
45,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,-9,-2,40,Taiwan,<=50K
43,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,-43,1,40,United-States,>50K
55,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,-13,1,40,United-States,<=50K
38,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,-4,2,40,Guatemala,<=50K
32,Private,Some-college,9,Never-married,Other-service,Own-child,Black,Female,19,-1,40,United-States,<=50K
23,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,8,0,50,United-States,<=50K
45,Private,10th,6,Never-married,Other-service,Not-in-family,White,Female,-62,1,40,United-States,<=50K
52,Private,Masters,9,Never-married,Sales,Unmarried,White,Female,-3,-1,35,Peru,<=50K
33,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,-86,-3,40,United-States,<=50K
17,Private,11th,7,Never-married,Sales,Own-child,White,Female,9,0,40,United-States,<=50K
38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-48,1,50,United-States,>50K
35,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,-41,1,40,United-States,<=50K
